female	male	cross	genotype	group	ltf_trans	dtf_trans	ros_diam_trans	dry_mass_trans	Area_day21_trans	Perimeter_day21_trans	Area_day29_trans	Perimeter_day29_trans	Area_growth_trans	Perimeter_growth_trans
Sha	Ey15-2	Sha x Ey15-2	C385	27	2.42452838359731	1.7685672011634	72.0738114716406	-0.607343158487975	81.2310752015785	47.8746946474203	55.831291318819	24.5296993928064	27.9599173409743	15.819586812647
Sha	Fei-0	Sha x Fei-0	C386	27	2.43934772997684	1.78917687329136	49.7395761468185	-0.864940778421443	79.4192925254288	47.5428635328336	50.4962695236428	22.0211220768202	24.3626952028412	11.672080940589
Sha	HKT2.4	Sha x HKT2.4	C387	27	2.25205393242243	1.76264710042929	60.279724311789	-0.925429673377056	71.5103627108138	42.6776326544019	50.2112971028002	22.2049690350044	24.9618159826898	13.3949578467823
Sha	Nie1-2	Sha x Nie1-2	C388	27	2.25714747648424	1.76576340053146	70.0606627347336	-0.685637421982313	77.5187118532878	45.3077915794357	53.7296194358971	22.8314999881851	26.8453152617201	13.7792369973515
Tuescha-9	ICE50	Tuescha-9 x ICE50	C390	28	2.58785543411128	1.8267768698297	67.8131581149336	-0.352962431910961	77.5301177831686	46.07336714165	55.9927970448619	23.9771168370855	28.3181261706722	15.3691570156766
Tuescha-9	ICE73	Tuescha-9 x ICE73	C391	28	2.44597285198191	1.82240269665753	56.8324621035965	-0.444011047404543	77.8605247149208	46.5563400596759	50.6209487602751	22.3388831290225	24.6348800038219	12.5736490671193
Tuescha-9	ICE92	Tuescha-9 x ICE92	C392	28	2.52925934581758	1.81919397033845	81.8631331175419	-0.138475221684805	69.8739690912085	42.0953210309421	50.8178082811771	22.1982697252413	25.5052627556835	13.5260235027583
Tuescha-9	ICE107	Tuescha-9 x ICE107	C393	28	2.60773002175262	1.83700926805406	61.1796619039846	0.00305606428724159	70.422053321927	43.2016193279507	52.1667233785337	22.8855065375219	26.325643751321	14.2975241166617
Tuescha-9	ICE111	Tuescha-9 x ICE111	C394	28	2.86758477797694	1.85767960533494	64.1427629102942	0.311943749680082	71.6887556970356	43.2367920595137	51.7242922513021	23.1203331954444	25.9735631783684	14.706004236408
Tuescha-9	ICE181	Tuescha-9 x ICE181	C395	28	2.65918523805041	1.85078398872944	42.5990961641028	-0.602787207514396	80.8637739400892	48.3706637601802	50.4540441707669	22.1039581568814	24.1299992382654	11.5316388119756
Tuescha-9	ICE212	Tuescha-9 x ICE212	C396	28	2.72204216851849	1.85217006380544	66.3167708878152	-0.108785052718991	77.0981904165105	45.7430145079535	51.5878624113761	22.4690231383024	25.4377715710941	13.0850857847133
Tuescha-9	ICE216	Tuescha-9 x ICE216	C397	28	2.63220453642867	1.83359106921617	77.8772976303786	0.216184336452067	84.312066500844	50.1169209680624	57.0348358216162	24.5479357576419	28.5315409018061	15.4069940439358
Tuescha-9	ICE228	Tuescha-9 x ICE228	C398	28	2.62777701336736	1.8542710799391	65.0375826695351	0.10951279787263	81.2994080846867	47.8293025272814	53.0606481459011	22.6091284158178	25.8362809844466	12.301074047651
Tuescha-9	Bak-2	Tuescha-9 x Bak-2	C399	28	2.89022531969552	1.87508590750227	46.2975783920022	0.453049323320457	78.0802584647772	47.8541294830767	50.4905391315833	22.5179207837556	24.5289611152631	12.5513752929239
Tuescha-9	Fei-0	Tuescha-9 x Fei-0	C401	28	2.33214960566855	1.78472988070998	39.6505581921061	-1.27090994240986	67.5558822062054	42.4537859893854	46.7951894468405	20.9590710500473	22.9897260461896	11.4011128206977
Tuescha-9	HKT2.4	Tuescha-9 x HKT2.4	C402	28	2.28517369799557	1.75206913947835	56.4913260341894	-0.837261330165474	83.6181794411542	49.1844937467439	57.0371917624683	24.5380822104426	28.587993117028	15.5419983872965
Tuescha-9	Koch-1	Tuescha-9 x Koch-1	C403	28	2.48319540280419	1.81634702698256	58.9449159472104	-0.529485342379586	71.9749123629868	43.7191930466636	47.7354496133243	21.3510804310699	23.1685332364089	11.6945471302287
Tuescha-9	Mer-6	Tuescha-9 x Mer-6	C404	28	2.75186623396122	1.84452763822195	81.0278687352537	0.331614088942078	69.3617615721831	42.6788727393666	50.0456609919743	22.929440196595	25.0140471163767	14.4497349286229
Tuescha-9	Nie1-2	Tuescha-9 x Nie1-2	C405	28	2.21278526865597	1.76497446468965	39.5641652809663	-1.20699740622177	73.1407241147344	43.2583029616307	50.6365207862614	22.6006578028832	25.1179203718979	13.8504855561867
Tuescha-9	Sha	Tuescha-9 x Sha	C406	28	2.47858857233258	1.82349210026981	71.7019199454664	-0.17649184321895	80.8791680526265	46.9784659629119	53.8116543529716	23.3899263959838	26.5903449789139	14.2304047041288
TueWa1-2	ICE50	TueWa1-2 x ICE50	C407	29	2.48935979404229	1.80957753701018	46.7795518874091	-0.583320244327645	79.3760384442616	46.4964597811098	53.6322825033335	23.090790992862	26.6265907884868	13.9436443625602
TueWa1-2	ICE63	TueWa1-2 x ICE63	C408	29	2.50716777256053	1.82291869369323	47.7490973854996	-0.520257302100789	81.3257373805356	48.1475217862451	51.4118901329736	22.3562434713422	24.8478800493604	12.0844392570987
TueWa1-2	ICE72	TueWa1-2 x ICE72	C409	29	2.63164428658334	1.8505065082781	49.0132257122525	-0.629768061906272	72.8014524675587	45.5651294903084	47.9591675351408	21.4159647078675	23.1972458230015	11.2889159254896
TueWa1-2	ICE73	TueWa1-2 x ICE73	C410	29	2.37810650572497	1.8271685835896	55.9934054202565	-0.681127078738223	75.256568140411	44.8845219858037	47.5119980368363	20.8736400625967	22.5703901506542	10.270625773651
TueWa1-2	ICE92	TueWa1-2 x ICE92	C411	29	2.45122461303219	1.82294568075365	78.3366622686471	-0.0553519647079545	74.1341225933188	44.5828978927172	51.7153128490163	23.0374446531356	25.7593906208278	14.2319011883529
TueWa1-2	ICE107	TueWa1-2 x ICE107	C412	29	2.51864657880746	1.82164872803043	70.9296269734101	0.0735840055126212	86.5842333149452	50.9330213286011	57.4323954853317	24.4828201955061	28.6059729817507	15.0418396361862
TueWa1-2	ICE111	TueWa1-2 x ICE111	C413	29	2.85377950111026	1.84985041531547	84.0643902181677	0.593411987172738	84.2059589711947	49.6167501989014	55.1570838637608	24.3735691660759	27.2036283677419	15.1563546972177
TueWa1-2	ICE150	TueWa1-2 x ICE150	C414	29	2.48465635994542	1.80995775392701	45.5462494790374	-0.749538397659568	79.9629220910228	47.2944349066877	49.4894150259501	21.4201234338731	23.5120655893666	10.5536513328757
TueWa1-2	ICE181	TueWa1-2 x ICE181	C415	29	2.64269792520555	1.84549367553087	48.9081813997042	0.12431294013614	78.8230033292403	46.6874573162826	49.7258786950625	21.9521704697981	23.8785499187506	11.8566107412926
TueWa1-2	Koch-1	TueWa1-2 x Koch-1	C417	29	2.3987022982593	1.79038646307068	51.6522228095664	-1.00609414657642	76.5612006511429	45.9836529676738	50.8832731668446	22.199614708648	24.9685083811707	12.5310322714374
TueWa1-2	Mer-6	TueWa1-2 x Mer-6	C418	29	2.50684914149447	1.82674486298571	82.9614926318326	0.185167592104093	85.0765029193174	50.8823328677331	53.2490740263368	24.4096175341503	25.7824492413245	14.9595790606938
TueWa1-2	Nie1-2	TueWa1-2 x Nie1-2	C419	29	2.14234033459748	1.76171492841997	39.6204823347235	-1.3235604070194	76.2400533638588	45.7185710716913	49.9455068005751	22.2198982365191	24.2925313057218	12.5921375669499
TueWa1-2	Tuescha-9	TueWa1-2 x Tuescha-9	C420	29	2.25885728083834	1.77389542336238	29.7244088493999	-1.45760989400551	72.1376432388691	43.8855690819102	48.3989652133743	21.3050585562465	23.6615557216168	11.547356557586
TueWa1-2	Yeg-1	TueWa1-2 x Yeg-1	C421	29	2.35057425665185	1.79331248314041	53.2754897315061	-0.97846421089323	72.0219968622162	44.139856775243	48.8882107165281	21.4617671993459	24.0263121608775	11.785534761509
Yeg-1	ICE29	Yeg-1 x ICE29	C422	30	2.37706061045939	1.80263250723139	54.9360241749704	-0.622026037705307	77.0119554704695	47.2863116147206	51.7757261278135	22.9879575356557	25.564257023958	13.5116514023059
Yeg-1	ICE73	Yeg-1 x ICE73	C423	30	2.41902358834158	1.79618099350166	66.2811609814472	-0.611467541115569	82.4118101158505	48.0279610015407	53.8181766145365	23.3129984309861	26.4923487756874	13.8042434898909
Yeg-1	ICE79	Yeg-1 x ICE79	C424	30	2.54554086656295	1.81093122827768	82.3722962088372	-0.0659969233193612	66.8062831686156	39.6896122794998	50.0883088320909	21.5634202441934	25.2366855477458	13.0949312419222
Yeg-1	ICE92	Yeg-1 x ICE92	C425	30	2.33240101503565	1.7807598176959	62.5273447887172	-0.908083836372127	75.2322057726744	45.395873114564	53.0645044505853	23.3357536181066	26.5642335069912	14.5000227971227
Yeg-1	ICE111	Yeg-1 x ICE111	C426	30	2.5188293537937	1.82618918232394	78.9809118628757	0.245738463510248	75.1023280013788	46.3316937512998	52.7348125063545	23.6205980496652	26.3743943498922	14.7441599020456
Yeg-1	ICE150	Yeg-1 x ICE150	C427	30	2.32105700762336	1.79130481575447	68.7861669762254	-0.886921319107614	77.7509668249889	46.1210158414698	51.2698099950877	22.6788319456623	25.1300999984179	13.2880263703318
Yeg-1	ICE181	Yeg-1 x ICE181	C428	30	2.68637043077106	1.8509895830367	57.0166257143273	-0.257448441128308	77.9350946180721	46.4238956456957	52.0791146547702	22.9455679252238	25.6955316056186	13.6654003692679
Yeg-1	ICE212	Yeg-1 x ICE212	C429	30	2.46385256588549	1.81607391519985	68.4241682228644	-0.480693671722933	74.8334336477252	45.2285788917401	50.6601367633723	21.9775766229206	24.9839641040849	12.3412228480757
Yeg-1	Fei-0	Yeg-1 x Fei-0	C430	30	2.42715323400855	1.80709641288062	77.7605766196096	-0.506688441696354	64.2140963138653	39.5837678156289	48.2032190587511	21.1227535818741	24.2044332010718	12.5376406690825
Yeg-1	Mer-6	Yeg-1 x Mer-6	C431	30	2.54924962990631	1.81605099456413	85.0166822753352	0.0267218691617442	70.5822025480692	42.6978165542514	50.9738176899731	22.7999355351201	25.5047574911837	14.2785047011003
Yeg-1	Nie1-2	Yeg-1 x Nie1-2	C432	30	2.34600283824017	1.77266697940634	73.3561148577577	-0.703248310756667	83.2292530488912	49.3477552924436	56.2777974265964	24.6240738368951	28.1167238243231	15.7470428280096
Yeg-1	Rue3-1-31	Yeg-1 x Rue3-1-31	C433	30	2.45737825212251	1.7979757772182	80.4096220284872	-0.167404696853085	81.9299970364277	47.9400398723197	56.2661619184664	24.2383331772397	28.202933511525	15.3782378155642
Yeg-1	Sha	Yeg-1 x Sha	C434	30	2.2045083900311	1.77401190258843	49.3829121231748	-1.04004329801688	75.4557574029426	45.1142971941909	49.3181490451522	21.9837370369305	23.9182293147382	12.3485789771115
Yeg-1	Tuescha-9	Yeg-1 x Tuescha-9	C435	30	1.92151459744218	1.73509620388182	57.1660705549597	-1.25560503776445	75.3210073739011	45.0348866303813	50.5934426974715	22.5293835214678	24.8151677369662	13.2861574219776
